"gender","age","daily_meals","physical_activity","height_cm","weight_kg","bmr","carbs","actual_protein","fats","actual_calories","activity_factor","ideal_calories","ideal_protein","calorie_gap","protein_gap"
"female","24","3","0","145","94.0","1565.25","234.79","93.92","62.61","1878.3","1.2","1878.3","75.2","0.0","18.72"
"female","19","4","0","137","71.0","1310.25","196.54","78.61","52.41","1572.3","1.2","1572.3","56.8","0.0","21.81"
"female","28","3","0","152","58.0","1229.0","184.35","73.74","49.16","1474.8","1.2","1474.8","46.4","0.0","27.34"
"male","29","2","0","168","96.0","1870.0","280.5","112.2","74.8","2244.0","1.2","2244.0","76.8","0.0","35.4"
"male","25","3","2","165","79.0","1701.25","329.62","131.85","87.9","2636.94","1.55","2636.94","63.2","0.0","68.65"
"male","20","3","0","168","106.0","2015.0","302.25","120.9","80.6","2418.0","1.2","2418.0","84.8","0.0","36.1"
"male","51","3","0","165","50.0","1281.25","192.19","76.88","51.25","1537.5","1.2","1537.5","40.0","0.0","36.88"
"female","48","3","0","165","109.0","1720.25","258.04","103.22","68.81","2064.3","1.2","2064.3","87.2","0.0","16.02"
"male","24","2","2","170","66.0","1607.5","311.45","124.58","83.05","2491.62","1.55","2491.63","52.8","-0.01","71.78"
"female","36","4","0","142","88.0","1426.5","213.98","85.59","57.06","1711.8","1.2","1711.8","70.4","0.0","15.19"
"male","23","3","1","165","70.0","1621.25","278.65","111.46","74.31","2229.22","1.38","2237.33","56.0","-8.11","55.46"
"male","30","3","0","173","52.0","1456.25","218.44","87.38","58.25","1747.5","1.2","1747.5","41.6","0.0","45.78"
"male","40","3","0","160","108.0","1885.0","282.75","113.1","75.4","2262.0","1.2","2262.0","86.4","0.0","26.7"
"female","22","2","0","163","75.0","1497.75","224.66","89.86","59.91","1797.3","1.2","1797.3","60.0","0.0","29.86"
"male","30","3","0","168","51.0","1415.0","212.25","84.9","56.6","1698.0","1.2","1698.0","40.8","0.0","44.1"
"female","17","2","0","155","56.0","1282.75","192.41","76.96","51.31","1539.3","1.2","1539.3","44.8","0.0","32.16"
"female","26","3","0","145","94.0","1555.25","233.29","93.32","62.21","1866.3","1.2","1866.3","75.2","0.0","18.12"
"female","30","2","0","155","75.0","1407.75","211.16","84.46","56.31","1689.3","1.2","1689.3","60.0","0.0","24.46"
"female","45","3","0","147","92.0","1452.75","217.91","87.16","58.11","1743.3","1.2","1743.3","73.6","0.0","13.56"
"female","22","2","0","155","51.0","1207.75","181.16","72.46","48.31","1449.3","1.2","1449.3","40.8","0.0","31.66"
"female","41","4","0","142","58.0","1101.5","165.22","66.09","44.06","1321.8","1.2","1321.8","46.4","0.0","19.69"
"male","29","3","0","173","105.0","1991.25","298.69","119.48","79.65","2389.5","1.2","2389.5","84.0","0.0","35.48"
"female","22","3","0","152","79.0","1469.0","220.35","88.14","58.76","1762.8","1.2","1762.8","63.2","0.0","24.94"
"female","23","3","3","165","67.0","1425.25","307.32","122.93","81.95","2458.56","1.73","2465.68","53.6","-7.12","69.33"
"male","33","3","0","163","119.0","2048.75","307.31","122.92","81.95","2458.5","1.2","2458.5","95.2","0.0","27.72"
"female","19","3","0","160","85.0","1594.0","239.1","95.64","63.76","1912.8","1.2","1912.8","68.0","0.0","27.64"
"male","27","3","0","168","87.0","1790.0","268.5","107.4","71.6","2148.0","1.2","2148.0","69.6","0.0","37.8"
"male","49","2","1","160","67.0","1430.0","245.78","98.31","65.54","1966.25","1.38","1973.4","53.6","-7.15","44.71"
"male","25","2","0","170","80.0","1742.5","261.38","104.55","69.7","2091.0","1.2","2091.0","64.0","0.0","40.55"
"male","16","3","4","173","69.0","1696.25","402.86","161.14","107.43","3222.87","1.9","3222.88","55.2","-0.01","105.94"
"female","43","4","0","140","77.0","1269.0","190.35","76.14","50.76","1522.8","1.2","1522.8","61.6","0.0","14.54"
"male","24","3","0","157","120.0","2066.25","309.94","123.98","82.65","2479.5","1.2","2479.5","96.0","0.0","27.98"
"male","22","2","0","168","83.0","1775.0","266.25","106.5","71.0","2130.0","1.2","2130.0","66.4","0.0","40.1"
"male","22","3","0","175","98.0","1968.75","295.31","118.12","78.75","2362.5","1.2","2362.5","78.4","0.0","39.72"
"male","23","3","4","170","70.0","1652.5","392.47","156.99","104.66","3139.75","1.9","3139.75","56.0","0.0","100.99"
"female","23","3","0","160","60.0","1324.0","198.6","79.44","52.96","1588.8","1.2","1588.8","48.0","0.0","31.44"
"female","25","4","0","163","65.0","1382.75","207.41","82.96","55.31","1659.3","1.2","1659.3","52.0","0.0","30.96"
"male","23","2","0","163","47.0","1378.75","206.81","82.72","55.15","1654.5","1.2","1654.5","37.6","0.0","45.12"
"female","39","2","1","157","45.0","1075.25","184.81","73.92","49.28","1478.47","1.38","1483.84","36.0","-5.37","37.92"
"male","56","3","0","173","55.0","1356.25","203.44","81.38","54.25","1627.5","1.2","1627.5","44.0","0.0","37.38"
"female","24","3","0","135","85.0","1412.75","211.91","84.76","56.51","1695.3","1.2","1695.3","68.0","0.0","16.76"
"male","42","4","0","155","87.0","1633.75","245.06","98.02","65.35","1960.5","1.2","1960.5","69.6","0.0","28.42"
"female","25","3","1","157","64.0","1335.25","229.5","91.8","61.2","1835.97","1.38","1842.64","51.2","-6.67","40.6"
"male","35","3","0","168","47.0","1350.0","202.5","81.0","54.0","1620.0","1.2","1620.0","37.6","0.0","43.4"
"female","22","2","4","163","49.0","1237.75","293.97","117.59","78.39","2351.73","1.9","2351.73","39.2","0.0","78.39"
"male","55","3","0","155","88.0","1578.75","236.81","94.72","63.15","1894.5","1.2","1894.5","70.4","0.0","24.32"
"male","22","2","0","168","85.0","1795.0","269.25","107.7","71.8","2154.0","1.2","2154.0","68.0","0.0","39.7"
"male","25","3","0","165","112.0","2031.25","304.69","121.88","81.25","2437.5","1.2","2437.5","89.6","0.0","32.28"
"male","21","2","1","168","90.0","1850.0","317.97","127.19","84.79","2543.76","1.38","2553.0","72.0","-9.24","55.19"
"male","20","3","0","168","111.0","2065.0","309.75","123.9","82.6","2478.0","1.2","2478.0","88.8","0.0","35.1"
"male","23","3","2","165","60.0","1521.25","294.74","117.9","78.6","2357.94","1.55","2357.94","48.0","0.0","69.9"
"female","25","4","0","160","95.0","1664.0","249.6","99.84","66.56","1996.8","1.2","1996.8","76.0","0.0","23.84"
"male","19","2","1","160","73.0","1640.0","281.88","112.75","75.17","2255.0","1.38","2263.2","58.4","-8.2","54.35"
"male","23","4","0","173","90.0","1871.25","280.69","112.28","74.85","2245.5","1.2","2245.5","72.0","0.0","40.28"
"female","28","3","0","168","48.0","1229.0","184.35","73.74","49.16","1474.8","1.2","1474.8","38.4","0.0","35.34"
"male","21","4","4","163","85.0","1768.75","420.08","168.03","112.02","3360.62","1.9","3360.63","68.0","-0.01","100.03"
"male","20","2","0","157","66.0","1546.25","231.94","92.78","61.85","1855.5","1.2","1855.5","52.8","0.0","39.98"
"male","23","3","0","160","118.0","2070.0","310.5","124.2","82.8","2484.0","1.2","2484.0","94.4","0.0","29.8"
"female","25","3","0","163","47.0","1202.75","180.41","72.17","48.11","1443.3","1.2","1443.3","37.6","0.0","34.57"
"female","48","2","0","145","60.0","1105.25","165.79","66.32","44.21","1326.3","1.2","1326.3","48.0","0.0","18.32"
"male","27","3","0","175","80.0","1763.75","264.56","105.82","70.55","2116.5","1.2","2116.5","64.0","0.0","41.82"
"male","21","3","0","168","75.0","1700.0","255.0","102.0","68.0","2040.0","1.2","2040.0","60.0","0.0","42.0"
"female","33","2","1","163","48.0","1172.75","201.57","80.63","53.75","1612.53","1.38","1618.4","38.4","-5.87","42.23"
"female","35","3","0","140","91.0","1449.0","217.35","86.94","57.96","1738.8","1.2","1738.8","72.8","0.0","14.14"
"male","23","2","0","178","85.0","1852.5","277.88","111.15","74.1","2223.0","1.2","2223.0","68.0","0.0","43.15"
"female","22","2","0","165","60.0","1360.25","204.04","81.61","54.41","1632.3","1.2","1632.3","48.0","0.0","33.61"
"female","23","3","0","152","50.0","1174.0","176.1","70.44","46.96","1408.8","1.2","1408.8","40.0","0.0","30.44"
"male","24","3","1","165","69.0","1606.25","276.07","110.43","73.62","2208.6","1.38","2216.63","55.2","-8.03","55.23"
"male","21","3","0","173","88.0","1861.25","279.19","111.68","74.45","2233.5","1.2","2233.5","70.4","0.0","41.28"
"female","21","2","0","157","56.0","1275.25","191.29","76.52","51.01","1530.3","1.2","1530.3","44.8","0.0","31.72"
"male","23","3","1","160","43.0","1320.0","226.88","90.75","60.5","1815.0","1.38","1821.6","34.4","-6.6","56.35"
"female","41","2","1","163","47.0","1122.75","192.97","77.19","51.46","1543.78","1.38","1549.4","37.6","-5.62","39.59"
"male","40","3","0","168","116.0","2015.0","302.25","120.9","80.6","2418.0","1.2","2418.0","92.8","0.0","28.1"
"female","21","2","2","155","56.0","1262.75","244.66","97.86","65.24","1957.26","1.55","1957.26","44.8","0.0","53.06"
"male","34","2","0","170","65.0","1547.5","232.12","92.85","61.9","1857.0","1.2","1857.0","52.0","0.0","40.85"
"male","21","2","1","163","68.0","1598.75","274.79","109.91","73.28","2198.28","1.38","2206.27","54.4","-7.99","55.51"
"male","20","2","0","160","65.0","1555.0","233.25","93.3","62.2","1866.0","1.2","1866.0","52.0","0.0","41.3"
"female","50","4","0","155","87.0","1427.75","214.16","85.66","57.11","1713.3","1.2","1713.3","69.6","0.0","16.06"
"male","22","2","0","173","59.0","1566.25","234.94","93.98","62.65","1879.5","1.2","1879.5","47.2","0.0","46.78"
"male","24","3","0","165","47.0","1386.25","207.94","83.18","55.45","1663.5","1.2","1663.5","37.6","0.0","45.58"
"female","47","3","0","163","45.0","1072.75","160.91","64.36","42.91","1287.3","1.2","1287.3","36.0","0.0","28.36"
"female","33","3","0","145","81.0","1390.25","208.54","83.42","55.61","1668.3","1.2","1668.3","64.8","0.0","18.62"
"male","22","2","0","157","45.0","1326.25","198.94","79.58","53.05","1591.5","1.2","1591.5","36.0","0.0","43.58"
"male","26","3","0","170","61.0","1547.5","232.12","92.85","61.9","1857.0","1.2","1857.0","48.8","0.0","44.05"
"male","22","3","1","165","61.0","1536.25","264.04","105.62","70.41","2112.34","1.38","2120.02","48.8","-7.68","56.82"
"female","22","3","1","163","75.0","1497.75","257.43","102.97","68.65","2059.41","1.38","2066.9","60.0","-7.49","42.97"
"male","25","2","0","155","44.0","1288.75","193.31","77.32","51.55","1546.5","1.2","1546.5","35.2","0.0","42.12"
"female","49","3","0","152","84.0","1384.0","207.6","83.04","55.36","1660.8","1.2","1660.8","67.2","0.0","15.84"
"female","21","2","0","152","60.0","1284.0","192.6","77.04","51.36","1540.8","1.2","1540.8","48.0","0.0","29.04"
"female","22","3","0","157","56.0","1270.25","190.54","76.22","50.81","1524.3","1.2","1524.3","44.8","0.0","31.42"
"male","22","4","0","160","101.0","1905.0","285.75","114.3","76.2","2286.0","1.2","2286.0","80.8","0.0","33.5"
"male","26","3","1","168","56.0","1485.0","255.23","102.09","68.06","2041.87","1.38","2049.3","44.8","-7.43","57.29"
"male","33","4","0","163","98.0","1838.75","275.81","110.32","73.55","2206.5","1.2","2206.5","78.4","0.0","31.92"
"female","44","3","0","157","59.0","1190.25","178.54","71.42","47.61","1428.3","1.2","1428.3","47.2","0.0","24.22"
"male","22","3","0","175","78.0","1768.75","265.31","106.12","70.75","2122.5","1.2","2122.5","62.4","0.0","43.72"
"male","25","2","0","168","47.0","1400.0","210.0","84.0","56.0","1680.0","1.2","1680.0","37.6","0.0","46.4"
"male","55","2","0","165","85.0","1611.25","241.69","96.68","64.45","1933.5","1.2","1933.5","68.0","0.0","28.68"
"male","30","3","0","168","57.0","1475.0","221.25","88.5","59.0","1770.0","1.2","1770.0","45.6","0.0","42.9"
"male","25","3","0","168","118.0","2110.0","316.5","126.6","84.4","2532.0","1.2","2532.0","94.4","0.0","32.2"
"male","23","2","3","173","75.0","1721.25","371.14","148.46","98.97","2969.16","1.73","2977.76","60.0","-8.6","88.46"
"male","20","3","0","160","47.0","1375.0","206.25","82.5","55.0","1650.0","1.2","1650.0","37.6","0.0","44.9"
"female","21","3","0","165","62.0","1385.25","207.79","83.12","55.41","1662.3","1.2","1662.3","49.6","0.0","33.52"
"male","30","2","1","163","84.0","1713.75","294.55","117.82","78.55","2356.41","1.38","2364.98","67.2","-8.57","50.62"
"female","40","3","0","163","68.0","1337.75","200.66","80.26","53.51","1605.3","1.2","1605.3","54.4","0.0","25.86"
"male","56","3","0","155","85.0","1543.75","231.56","92.62","61.75","1852.5","1.2","1852.5","68.0","0.0","24.62"
"male","31","4","3","178","78.0","1742.5","375.73","150.29","100.19","3005.82","1.73","3014.53","62.4","-8.71","87.89"
"male","31","2","0","163","68.0","1548.75","232.31","92.92","61.95","1858.5","1.2","1858.5","54.4","0.0","38.52"
"female","25","3","0","155","44.0","1122.75","168.41","67.36","44.91","1347.3","1.2","1347.3","35.2","0.0","32.16"
"female","19","3","0","145","73.0","1380.25","207.04","82.82","55.21","1656.3","1.2","1656.3","58.4","0.0","24.42"
"male","26","3","0","170","120.0","2137.5","320.62","128.25","85.5","2565.0","1.2","2565.0","96.0","0.0","32.25"
"male","26","3","0","168","54.0","1465.0","219.75","87.9","58.6","1758.0","1.2","1758.0","43.2","0.0","44.7"
"male","45","3","1","170","65.0","1492.5","256.52","102.61","68.41","2052.18","1.38","2059.65","52.0","-7.47","50.61"
"male","22","4","3","178","74.0","1747.5","376.8","150.72","100.48","3014.44","1.73","3023.18","59.2","-8.74","91.52"
"male","25","3","0","170","107.0","2012.5","301.88","120.75","80.5","2415.0","1.2","2415.0","85.6","0.0","35.15"
"male","23","3","0","170","75.0","1702.5","255.38","102.15","68.1","2043.0","1.2","2043.0","60.0","0.0","42.15"
"male","25","4","3","173","75.0","1711.25","368.99","147.6","98.4","2951.9","1.73","2960.46","60.0","-8.56","87.6"
"male","23","3","0","170","85.0","1802.5","270.38","108.15","72.1","2163.0","1.2","2163.0","68.0","0.0","40.15"
"female","20","2","0","165","78.0","1550.25","232.54","93.02","62.01","1860.3","1.2","1860.3","62.4","0.0","30.62"
"female","22","3","0","160","45.0","1179.0","176.85","70.74","47.16","1414.8","1.2","1414.8","36.0","0.0","34.74"
"male","27","3","0","168","117.0","2090.0","313.5","125.4","83.6","2508.0","1.2","2508.0","93.6","0.0","31.8"
"male","25","2","4","183","79.0","1813.75","430.77","172.31","114.87","3446.13","1.9","3446.13","63.2","0.0","109.11"
"female","22","3","0","160","65.0","1379.0","206.85","82.74","55.16","1654.8","1.2","1654.8","52.0","0.0","30.74"
"female","29","3","0","142","90.0","1481.5","222.22","88.89","59.26","1777.8","1.2","1777.8","72.0","0.0","16.89"
"male","23","4","0","157","87.0","1741.25","261.19","104.48","69.65","2089.5","1.2","2089.5","69.6","0.0","34.88"
"female","22","3","0","152","93.0","1609.0","241.35","96.54","64.36","1930.8","1.2","1930.8","74.4","0.0","22.14"
"male","25","2","2","160","70.0","1580.0","306.12","122.45","81.63","2449.0","1.55","2449.0","56.0","0.0","66.45"
"female","46","2","1","160","46.0","1069.0","183.73","73.49","49.0","1469.88","1.38","1475.22","36.8","-5.34","36.69"
"male","25","3","0","160","118.0","2060.0","309.0","123.6","82.4","2472.0","1.2","2472.0","94.4","0.0","29.2"
"male","28","2","0","165","49.0","1386.25","207.94","83.18","55.45","1663.5","1.2","1663.5","39.2","0.0","43.98"
"male","24","3","0","165","99.0","1906.25","285.94","114.38","76.25","2287.5","1.2","2287.5","79.2","0.0","35.18"
"male","30","3","0","173","70.0","1636.25","245.44","98.18","65.45","1963.5","1.2","1963.5","56.0","0.0","42.18"
"male","25","3","0","157","88.0","1741.25","261.19","104.48","69.65","2089.5","1.2","2089.5","70.4","0.0","34.08"
"female","52","3","0","163","90.0","1497.75","224.66","89.86","59.91","1797.3","1.2","1797.3","72.0","0.0","17.86"
"male","29","3","0","168","52.0","1430.0","214.5","85.8","57.2","1716.0","1.2","1716.0","41.6","0.0","44.2"
"male","23","3","0","170","68.0","1632.5","244.88","97.95","65.3","1959.0","1.2","1959.0","54.4","0.0","43.55"
"male","22","2","0","165","78.0","1706.25","255.94","102.38","68.25","2047.5","1.2","2047.5","62.4","0.0","39.98"
"male","24","3","0","160","43.0","1315.0","197.25","78.9","52.6","1578.0","1.2","1578.0","34.4","0.0","44.5"
"female","27","2","0","157","77.0","1455.25","218.29","87.32","58.21","1746.3","1.2","1746.3","61.6","0.0","25.72"
"female","28","4","0","160","92.0","1619.0","242.85","97.14","64.76","1942.8","1.2","1942.8","73.6","0.0","23.54"
"male","22","3","0","163","113.0","2043.75","306.56","122.62","81.75","2452.5","1.2","2452.5","90.4","0.0","32.22"
"female","25","3","0","137","74.0","1310.25","196.54","78.61","52.41","1572.3","1.2","1572.3","59.2","0.0","19.41"
"male","26","2","0","168","68.0","1605.0","240.75","96.3","64.2","1926.0","1.2","1926.0","54.4","0.0","41.9"
"female","60","2","0","157","79.0","1310.25","196.54","78.61","52.41","1572.3","1.2","1572.3","63.2","0.0","15.41"
"female","30","2","0","155","80.0","1457.75","218.66","87.46","58.31","1749.3","1.2","1749.3","64.0","0.0","23.46"
"female","25","3","0","178","132.0","2146.5","321.98","128.79","85.86","2575.8","1.2","2575.8","105.6","0.0","23.19"
"female","29","3","0","145","93.0","1530.25","229.54","91.82","61.21","1836.3","1.2","1836.3","74.4","0.0","17.42"
"male","38","3","0","157","102.0","1816.25","272.44","108.98","72.65","2179.5","1.2","2179.5","81.6","0.0","27.38"
"female","23","3","0","150","49.0","1151.5","172.72","69.09","46.06","1381.8","1.2","1381.8","39.2","0.0","29.89"
"male","23","3","0","175","110.0","2083.75","312.56","125.02","83.35","2500.5","1.2","2500.5","88.0","0.0","37.02"
"female","41","4","0","142","68.0","1201.5","180.22","72.09","48.06","1441.8","1.2","1441.8","54.4","0.0","17.69"
"male","29","2","0","160","80.0","1660.0","249.0","99.6","66.4","1992.0","1.2","1992.0","64.0","0.0","35.6"
"male","20","3","0","163","77.0","1693.75","254.06","101.62","67.75","2032.5","1.2","2032.5","61.6","0.0","40.02"
"male","23","2","0","178","56.0","1562.5","234.38","93.75","62.5","1875.0","1.2","1875.0","44.8","0.0","48.95"
"female","21","3","0","132","50.0","1059.0","158.85","63.54","42.36","1270.8","1.2","1270.8","40.0","0.0","23.54"
"female","19","2","0","142","67.0","1301.5","195.22","78.09","52.06","1561.8","1.2","1561.8","53.6","0.0","24.49"
"male","20","3","0","165","40.0","1336.25","200.44","80.18","53.45","1603.5","1.2","1603.5","32.0","0.0","48.18"
"female","31","3","0","160","80.0","1484.0","222.6","89.04","59.36","1780.8","1.2","1780.8","64.0","0.0","25.04"
"female","22","2","1","142","58.0","1196.5","205.65","82.26","54.84","1645.19","1.38","1651.17","46.4","-5.98","35.86"
"male","24","3","1","168","64.0","1575.0","270.7","108.28","72.19","2165.63","1.38","2173.5","51.2","-7.87","57.08"
